chromosome_name,start_position,end_position,ensembl_gene_id,hgnc_symbol,ensembl_exon_id,description,strand,transcript_start,transcript_end
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000228943,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683152,31913322
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165122,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683152,31913322
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165118,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683152,31913322
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165117,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683152,31913322
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165120,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683152,31913322
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165119,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683152,31913322
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165133,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165137,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165132,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165130,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165114,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000249805,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165128,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000303770,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165152,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000244368,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000246092,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165119,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000262941,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,31683152,31913322,ENSORLG00000014606,,ENSORLE00000165116,neurotrophic receptor tyrosine kinase 3 [Source:NCBI gene;Acc:101161874],1,31683801,31909133
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000285343,,-1,32137441,32140771
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165283,,-1,32137441,32140771
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165282,,-1,32137441,32140771
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000229133,,-1,32137441,32140771
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000234825,,-1,32137441,32140771
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165273,,-1,32138350,32149713
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165284,,-1,32138350,32149713
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165283,,-1,32138350,32149713
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165282,,-1,32138350,32149713
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165281,,-1,32138350,32149713
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165280,,-1,32138350,32149713
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165279,,-1,32138350,32149713
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165278,,-1,32138350,32149713
3,32137441,32149713,ENSORLG00000014616,,ENSORLE00000165277,,-1,32138350,32149713
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000282834,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000253089,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000277908,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000270810,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000272348,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000264071,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000321921,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000249581,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000291249,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000237958,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000228481,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000316746,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000310352,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000256646,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000287053,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000250122,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000304249,,-1,32154577,32244726
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000237958,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000279402,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000287053,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000250122,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000304249,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000282834,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000253089,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000277908,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000270810,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000228481,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000272348,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000316746,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000264071,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000310352,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000321921,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000249581,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000256646,,-1,32154577,32239323
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000270810,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000272348,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000264071,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000304249,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000321921,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000235101,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000237958,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000282834,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000256646,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000228481,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000316746,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000287053,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000310352,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000253089,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000250122,,-1,32154577,32223292
3,32154577,32244726,ENSORLG00000028055,,ENSORLE00000277908,,-1,32154577,32223292
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165559,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165554,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165573,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165604,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165591,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165565,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165617,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165553,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165579,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165551,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32261378,32276724,ENSORLG00000014648,,ENSORLE00000165630,synaptic vesicle glycoprotein 2B-like [Source:NCBI gene;Acc:101162590],1,32261378,32276724
3,32288203,32289343,ENSORLG00000014656,,ENSORLE00000323679,mesoderm posterior protein 2-like [Source:NCBI gene;Acc:101162828],1,32288203,32289343
3,32288203,32289343,ENSORLG00000014656,,ENSORLE00000165676,mesoderm posterior protein 2-like [Source:NCBI gene;Acc:101162828],1,32288203,32289343
3,32294177,32295275,ENSORLG00000014659,,ENSORLE00000165713,mesp [Source:NCBI gene;Acc:101170013],1,32294177,32295275
3,32294177,32295275,ENSORLG00000014659,,ENSORLE00000165712,mesp [Source:NCBI gene;Acc:101170013],1,32294177,32295275
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000289148,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000308273,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000263276,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000256973,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000275010,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000246467,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000233564,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000304856,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000241582,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000301764,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000299708,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000242759,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000301619,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000302028,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000285448,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000273617,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000232593,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000301769,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000244062,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000322253,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000255656,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000227731,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000312603,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000306269,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000255583,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000276481,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000298709,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000266375,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000284028,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298191,32310646
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000301769,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000310816,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000265834,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000275010,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000274528,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000245550,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000285448,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000301391,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000287994,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000263276,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000242759,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000301619,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000244062,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000289148,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000316154,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000296835,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000233564,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000304856,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000241582,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000301764,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32298191,32314079,ENSORLG00000029229,,ENSORLE00000231627,aminopeptidase Ey-like [Source:NCBI gene;Acc:101163069],-1,32298441,32314079
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166210,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000232187,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166247,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166217,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166214,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166212,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166244,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166241,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166237,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166235,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166232,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166229,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166224,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166221,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166192,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000291721,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166200,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166206,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166204,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166189,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32314100,32344763,ENSORLG00000014691,,ENSORLE00000166188,aminopeptidase N [Source:NCBI gene;Acc:101170261],-1,32314100,32344763
3,32345509,32349511,ENSORLG00000014699,,ENSORLE00000036734,adaptor related protein complex 3 subunit sigma 2 [Source:NCBI gene;Acc:101163313],-1,32345509,32349511
3,32345509,32349511,ENSORLG00000014699,,ENSORLE00000166309,adaptor related protein complex 3 subunit sigma 2 [Source:NCBI gene;Acc:101163313],-1,32345509,32349511
3,32345509,32349511,ENSORLG00000014699,,ENSORLE00000166308,adaptor related protein complex 3 subunit sigma 2 [Source:NCBI gene;Acc:101163313],-1,32345509,32349511
3,32345509,32349511,ENSORLG00000014699,,ENSORLE00000166306,adaptor related protein complex 3 subunit sigma 2 [Source:NCBI gene;Acc:101163313],-1,32345509,32349511
3,32345509,32349511,ENSORLG00000014699,,ENSORLE00000166305,adaptor related protein complex 3 subunit sigma 2 [Source:NCBI gene;Acc:101163313],-1,32345509,32349511
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170383,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170382,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170381,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170379,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170378,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170377,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170380,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000229394,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000258932,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000293820,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170385,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170384,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000286807,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000237516,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000258561,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000309385,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000258299,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000305112,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33132328,33292642
3,33132328,33294802,ENSORLG00000015096,,ENSORLE00000170385,integrin alpha FG-GAP repeat containing 1 [Source:NCBI gene;Acc:101166782],-1,33134226,33294802
